السنة,الربع,المنطقة,النشاط الاقتصادي,حجم المنشأة,عدد المنشآت,عدد العاملين السعوديين,عدد السعوديين (ذكور),عدد السعوديات (إناث),عدد العاملين الأجانب,عدد الأجانب (ذكور),عدد الأجنبيات (إناث)
2022,2,منطقة الحدود الشمالية,صُنع الورق ومنتجات الورق,صغيرة,2,2,1,1,15,15,0
2022,2,منطقة الحدود الشمالية,صُنع الورق ومنتجات الورق,متناهية الصغر,2,0,0,0,3,3,0
2022,2,منطقة الرياض,صُنع الورق ومنتجات الورق,صغيرة,93,450,207,243,1347,1344,3
2022,2,منطقة الرياض,صُنع الورق ومنتجات الورق,كبيرة,2,136,43,93,378,378,0
2022,2,منطقة الرياض,صُنع الورق ومنتجات الورق,متناهية الصغر,108,62,26,36,245,244,1
2022,2,منطقة الرياض,صُنع الورق ومنتجات الورق,متوسطة,31,828,507,321,2528,2524,4
2022,2,منطقة القصيم,صُنع الورق ومنتجات الورق,صغيرة,9,35,15,20,135,134,1
2022,2,منطقة القصيم,صُنع الورق ومنتجات الورق,متناهية الصغر,15,7,2,5,34,34,0
2022,2,منطقة القصيم,صُنع الورق ومنتجات الورق,متوسطة,4,98,74,24,364,363,1
2022,2,منطقة المدينة المنورة,صُنع الورق ومنتجات الورق,صغيرة,10,40,20,20,157,156,1
2022,2,منطقة المدينة المنورة,صُنع الورق ومنتجات الورق,متناهية الصغر,15,6,3,3,37,37,0
2022,2,منطقة المدينة المنورة,صُنع الورق ومنتجات الورق,متوسطة,1,26,10,16,76,76,0
2022,2,منطقة تبوك,صُنع الورق ومنتجات الورق,صغيرة,3,17,7,10,57,57,0
2022,2,منطقة تبوك,صُنع الورق ومنتجات الورق,متناهية الصغر,5,6,4,2,10,10,0
2022,2,منطقة جازان,صُنع الورق ومنتجات الورق,صغيرة,1,1,0,1,6,6,0
2022,2,منطقة جازان,صُنع الورق ومنتجات الورق,متناهية الصغر,6,4,2,2,14,14,0
2022,2,منطقة جازان,صُنع الورق ومنتجات الورق,متوسطة,1,17,8,9,51,51,0
2022,2,منطقة حائل,صُنع الورق ومنتجات الورق,صغيرة,3,8,4,4,41,41,0
2022,2,منطقة حائل,صُنع الورق ومنتجات الورق,متناهية الصغر,5,5,3,2,13,13,0
2022,2,منطقة عسير,صُنع الورق ومنتجات الورق,صغيرة,10,24,14,10,107,107,0
2022,2,منطقة عسير,صُنع الورق ومنتجات الورق,متناهية الصغر,8,2,2,0,18,17,1
2022,2,منطقة مكة المكرمة,صُنع الورق ومنتجات الورق,صغيرة,68,265,158,107,969,965,4
2022,2,منطقة مكة المكرمة,صُنع الورق ومنتجات الورق,كبيرة,5,667,505,162,1645,1638,7
2022,2,منطقة مكة المكرمة,صُنع الورق ومنتجات الورق,متناهية الصغر,53,31,19,12,104,100,4
2022,2,منطقة مكة المكرمة,صُنع الورق ومنتجات الورق,متوسطة,21,675,349,326,1616,1606,10
2022,2,منطقة نجران,صُنع الورق ومنتجات الورق,صغيرة,2,1,1,0,15,15,0
2022,2,منطقة نجران,صُنع الورق ومنتجات الورق,متناهية الصغر,23,3,2,1,59,59,0
2022,2,المنطقة الشرقية,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,167,1010,707,303,2415,2405,10
2022,2,المنطقة الشرقية,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,16,11079,10962,117,2597,2596,1
2022,2,المنطقة الشرقية,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,158,121,63,58,274,274,0
2022,2,المنطقة الشرقية,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,74,3236,2853,383,4737,4731,6
2022,2,منطقة الباحة,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,4,5,4,1,64,64,0
2022,2,منطقة الباحة,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,5,0,0,0,10,10,0
2022,2,منطقة الجوف,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,1,2,1,1,5,5,0
2022,2,منطقة الجوف,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,8,1,1,0,16,16,0
2022,2,منطقة الحدود الشمالية,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,1,581,574,7,229,229,0
2022,2,منطقة الحدود الشمالية,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,10,2,2,0,23,23,0
2022,2,منطقة الرياض,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,375,1577,740,837,5735,5720,15
2022,2,منطقة الرياض,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,14,2401,1609,792,4116,4101,15
2022,2,منطقة الرياض,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,450,212,93,119,950,939,11
2022,2,منطقة الرياض,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,81,2024,1069,955,6331,6321,10
2022,2,منطقة القصيم,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,19,41,18,23,222,222,0
2022,2,منطقة القصيم,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,2,480,456,24,1185,1184,1
2022,2,منطقة القصيم,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,26,7,3,4,49,49,0
2022,2,منطقة القصيم,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,8,182,111,71,554,554,0
2022,2,منطقة المدينة المنورة,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,29,155,120,35,421,419,2
2022,2,منطقة المدينة المنورة,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,4,2579,2569,10,497,497,0
2022,2,منطقة المدينة المنورة,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,35,13,7,6,78,77,1
2022,2,منطقة المدينة المنورة,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,11,255,216,39,625,621,4
2022,2,منطقة تبوك,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,10,50,35,15,156,156,0
2022,2,منطقة تبوك,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,1,521,321,200,721,716,5
2022,2,منطقة تبوك,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,16,4,2,2,32,32,0
2022,2,منطقة جازان,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,10,23,14,9,100,100,0
2022,2,منطقة جازان,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,16,6,4,2,41,40,1
2022,2,منطقة جازان,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,1,9,9,0,73,73,0
2022,2,منطقة حائل,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,8,15,6,9,63,63,0
2022,2,منطقة حائل,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,56,12,8,4,157,157,0
2022,2,منطقة عسير,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,26,110,67,43,348,347,1
2022,2,منطقة عسير,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,1,644,529,115,1383,1380,3
2022,2,منطقة عسير,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,37,9,8,1,78,78,0
2022,2,منطقة عسير,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,3,76,52,24,211,211,0
2022,2,منطقة مكة المكرمة,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,180,751,417,334,2634,2612,22
2022,2,منطقة مكة المكرمة,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,4,861,651,210,2221,2217,4
2022,2,منطقة مكة المكرمة,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,232,112,57,55,447,435,12
2022,2,منطقة مكة المكرمة,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,72,1999,1299,700,5256,5214,42
2022,2,منطقة نجران,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,5,21,16,5,77,77,0
2022,2,منطقة نجران,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,13,2,1,1,25,25,0
2022,2,منطقة نجران,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,1,13,0,13,45,45,0
2022,2,المنطقة الشرقية,صُنع المنسوجات,صغيرة,74,165,83,82,856,842,14
2022,2,المنطقة الشرقية,صُنع المنسوجات,متناهية الصغر,299,58,22,36,634,612,22
2022,2,المنطقة الشرقية,صُنع المنسوجات,متوسطة,6,248,203,45,512,512,0
2022,2,منطقة الباحة,صُنع المنسوجات,صغيرة,4,7,4,3,46,45,1
2022,2,منطقة الباحة,صُنع المنسوجات,متناهية الصغر,19,5,2,3,41,41,0
2022,2,منطقة الجوف,صُنع المنسوجات,صغيرة,5,3,3,0,55,55,0
2022,2,منطقة الجوف,صُنع المنسوجات,متناهية الصغر,45,8,6,2,109,108,1
2022,2,منطقة الحدود الشمالية,صُنع المنسوجات,صغيرة,3,5,3,2,29,29,0
2022,2,منطقة الحدود الشمالية,صُنع المنسوجات,متناهية الصغر,25,4,3,1,52,52,0
2022,2,منطقة الرياض,صُنع المنسوجات,صغيرة,95,215,82,133,1000,995,5
2022,2,منطقة الرياض,صُنع المنسوجات,كبيرة,6,1485,982,503,3688,3663,25
2022,2,منطقة الرياض,صُنع المنسوجات,متناهية الصغر,411,87,39,48,904,899,5
2022,2,منطقة الرياض,صُنع المنسوجات,متوسطة,10,322,213,109,889,887,2
2022,2,منطقة القصيم,صُنع المنسوجات,صغيرة,17,30,28,2,130,130,0
2022,2,منطقة القصيم,صُنع المنسوجات,متناهية الصغر,85,13,4,9,220,220,0
2022,2,منطقة القصيم,صُنع المنسوجات,متوسطة,1,18,8,10,51,51,0
2022,2,منطقة المدينة المنورة,صُنع المنسوجات,صغيرة,29,66,48,18,345,343,2
2022,2,منطقة المدينة المنورة,صُنع المنسوجات,متناهية الصغر,121,26,11,15,266,257,9
2022,2,منطقة المدينة المنورة,صُنع المنسوجات,متوسطة,4,97,56,41,307,307,0
2022,2,منطقة تبوك,صُنع المنسوجات,صغيرة,8,11,3,8,91,91,0
2022,2,منطقة تبوك,صُنع المنسوجات,متناهية الصغر,61,11,8,3,158,155,3
2022,2,منطقة جازان,صُنع المنسوجات,صغيرة,1,3,3,0,12,12,0
2022,2,منطقة جازان,صُنع المنسوجات,متناهية الصغر,25,2,1,1,53,53,0
2022,2,منطقة حائل,صُنع المنسوجات,صغيرة,12,20,15,5,115,115,0
