السنة,الربع,المنطقة,النشاط الاقتصادي,حجم المنشأة,عدد المنشآت,عدد العاملين السعوديين,عدد السعوديين (ذكور),عدد السعوديات (إناث),عدد العاملين الأجانب,عدد الأجانب (ذكور),عدد الأجنبيات (إناث)
2022,4,منطقة الحدود الشمالية,صُنع الورق ومنتجات الورق,صغيرة,2,2,1,1,20,20,0
2022,4,منطقة الحدود الشمالية,صُنع الورق ومنتجات الورق,متناهية الصغر,1,0,0,0,1,1,0
2022,4,منطقة الرياض,صُنع الورق ومنتجات الورق,صغيرة,102,403,152,251,1599,1590,9
2022,4,منطقة الرياض,صُنع الورق ومنتجات الورق,كبيرة,1,67,21,46,203,203,0
2022,4,منطقة الرياض,صُنع الورق ومنتجات الورق,متناهية الصغر,118,80,33,47,267,266,1
2022,4,منطقة الرياض,صُنع الورق ومنتجات الورق,متوسطة,46,1182,648,534,3779,3760,19
2022,4,منطقة القصيم,صُنع الورق ومنتجات الورق,صغيرة,9,23,13,10,171,170,1
2022,4,منطقة القصيم,صُنع الورق ومنتجات الورق,متناهية الصغر,23,6,1,5,52,52,0
2022,4,منطقة القصيم,صُنع الورق ومنتجات الورق,متوسطة,5,107,73,34,407,407,0
2022,4,منطقة المدينة المنورة,صُنع الورق ومنتجات الورق,صغيرة,14,48,28,20,193,191,2
2022,4,منطقة المدينة المنورة,صُنع الورق ومنتجات الورق,متناهية الصغر,13,3,1,2,19,19,0
2022,4,منطقة المدينة المنورة,صُنع الورق ومنتجات الورق,متوسطة,2,41,28,13,110,110,0
2022,4,منطقة تبوك,صُنع الورق ومنتجات الورق,صغيرة,4,13,7,6,68,68,0
2022,4,منطقة تبوك,صُنع الورق ومنتجات الورق,متناهية الصغر,3,0,0,0,7,7,0
2022,4,منطقة تبوك,صُنع الورق ومنتجات الورق,متوسطة,1,12,4,8,38,38,0
2022,4,منطقة جازان,صُنع الورق ومنتجات الورق,صغيرة,2,3,2,1,12,12,0
2022,4,منطقة جازان,صُنع الورق ومنتجات الورق,متناهية الصغر,6,3,2,1,16,16,0
2022,4,منطقة جازان,صُنع الورق ومنتجات الورق,متوسطة,1,18,8,10,73,73,0
2022,4,منطقة حائل,صُنع الورق ومنتجات الورق,صغيرة,5,10,2,8,67,67,0
2022,4,منطقة حائل,صُنع الورق ومنتجات الورق,متناهية الصغر,4,0,0,0,13,13,0
2022,4,منطقة عسير,صُنع الورق ومنتجات الورق,صغيرة,11,29,15,14,112,112,0
2022,4,منطقة عسير,صُنع الورق ومنتجات الورق,متناهية الصغر,9,3,2,1,25,25,0
2022,4,منطقة عسير,صُنع الورق ومنتجات الورق,متوسطة,2,45,35,10,116,116,0
2022,4,منطقة مكة المكرمة,صُنع الورق ومنتجات الورق,صغيرة,77,294,173,121,1133,1129,4
2022,4,منطقة مكة المكرمة,صُنع الورق ومنتجات الورق,كبيرة,4,668,517,151,1417,1407,10
2022,4,منطقة مكة المكرمة,صُنع الورق ومنتجات الورق,متناهية الصغر,55,20,11,9,124,117,7
2022,4,منطقة مكة المكرمة,صُنع الورق ومنتجات الورق,متوسطة,28,822,428,394,2140,2128,12
2022,4,منطقة نجران,صُنع الورق ومنتجات الورق,صغيرة,5,5,3,2,60,60,0
2022,4,منطقة نجران,صُنع الورق ومنتجات الورق,متناهية الصغر,18,3,1,2,38,38,0
2022,4,المنطقة الشرقية,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,189,1081,742,339,2987,2971,16
2022,4,المنطقة الشرقية,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,16,10961,10814,147,2525,2525,0
2022,4,المنطقة الشرقية,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,131,78,48,30,240,239,1
2022,4,المنطقة الشرقية,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,95,3765,3230,535,6118,6111,7
2022,4,منطقة الباحة,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,4,7,6,1,28,28,0
2022,4,منطقة الباحة,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,4,0,0,0,11,11,0
2022,4,منطقة الباحة,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,1,15,4,11,50,50,0
2022,4,منطقة الجوف,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,1,3,1,2,5,5,0
2022,4,منطقة الجوف,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,8,1,1,0,16,16,0
2022,4,منطقة الحدود الشمالية,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,3,16,16,0,14,14,0
2022,4,منطقة الحدود الشمالية,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,1,628,614,14,217,217,0
2022,4,منطقة الحدود الشمالية,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,7,2,2,0,7,7,0
2022,4,منطقة الرياض,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,419,1740,779,961,6581,6556,25
2022,4,منطقة الرياض,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,15,3323,2293,1030,4126,4112,14
2022,4,منطقة الرياض,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,480,221,105,116,985,971,14
2022,4,منطقة الرياض,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,106,2529,1340,1189,7431,7411,20
2022,4,منطقة القصيم,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,21,62,36,26,235,235,0
2022,4,منطقة القصيم,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,2,448,424,24,1400,1399,1
2022,4,منطقة القصيم,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,28,9,4,5,54,54,0
2022,4,منطقة القصيم,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,8,185,112,73,609,609,0
2022,4,منطقة المدينة المنورة,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,35,198,145,53,503,502,1
2022,4,منطقة المدينة المنورة,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,5,2836,2817,19,661,661,0
2022,4,منطقة المدينة المنورة,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,36,15,6,9,61,58,3
2022,4,منطقة المدينة المنورة,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,12,372,335,37,705,704,1
2022,4,منطقة تبوك,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,11,54,36,18,200,198,2
2022,4,منطقة تبوك,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,1,379,222,157,507,506,1
2022,4,منطقة تبوك,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,17,3,2,1,34,34,0
2022,4,منطقة جازان,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,10,24,9,15,103,103,0
2022,4,منطقة جازان,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,20,7,4,3,50,48,2
2022,4,منطقة جازان,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,1,9,9,0,69,69,0
2022,4,منطقة حائل,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,10,13,5,8,103,103,0
2022,4,منطقة حائل,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,59,9,5,4,170,170,0
2022,4,منطقة حائل,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,1,13,7,6,42,42,0
2022,4,منطقة عسير,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,26,87,48,39,427,424,3
2022,4,منطقة عسير,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,1,609,496,113,1399,1396,3
2022,4,منطقة عسير,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,33,12,6,6,74,74,0
2022,4,منطقة عسير,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,5,135,86,49,340,340,0
2022,4,منطقة مكة المكرمة,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,207,948,523,425,3228,3198,30
2022,4,منطقة مكة المكرمة,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,4,732,545,187,1636,1632,4
2022,4,منطقة مكة المكرمة,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,243,122,68,54,477,465,12
2022,4,منطقة مكة المكرمة,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,77,2097,1295,802,5438,5402,36
2022,4,منطقة نجران,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,4,17,13,4,95,95,0
2022,4,منطقة نجران,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,12,1,1,0,29,29,0
2022,4,منطقة نجران,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,3,44,17,27,161,161,0
2022,4,المنطقة الشرقية,صُنع المنسوجات,صغيرة,80,165,88,77,825,813,12
2022,4,المنطقة الشرقية,صُنع المنسوجات,كبيرة,1,70,48,22,184,184,0
2022,4,المنطقة الشرقية,صُنع المنسوجات,متناهية الصغر,311,59,23,36,666,649,17
2022,4,المنطقة الشرقية,صُنع المنسوجات,متوسطة,7,161,138,23,647,646,1
2022,4,منطقة الباحة,صُنع المنسوجات,صغيرة,2,4,3,1,24,24,0
2022,4,منطقة الباحة,صُنع المنسوجات,متناهية الصغر,21,6,3,3,54,53,1
2022,4,منطقة الجوف,صُنع المنسوجات,صغيرة,5,4,1,3,32,32,0
2022,4,منطقة الجوف,صُنع المنسوجات,متناهية الصغر,64,10,5,5,160,159,1
2022,4,منطقة الحدود الشمالية,صُنع المنسوجات,صغيرة,2,1,1,0,14,14,0
2022,4,منطقة الحدود الشمالية,صُنع المنسوجات,متناهية الصغر,27,6,5,1,61,61,0
2022,4,منطقة الرياض,صُنع المنسوجات,صغيرة,114,238,91,147,1184,1180,4
2022,4,منطقة الرياض,صُنع المنسوجات,كبيرة,7,1519,1037,482,3950,3923,27
2022,4,منطقة الرياض,صُنع المنسوجات,متناهية الصغر,499,88,38,50,1159,1150,9
2022,4,منطقة الرياض,صُنع المنسوجات,متوسطة,11,301,177,124,909,907,2
2022,4,منطقة القصيم,صُنع المنسوجات,صغيرة,15,26,24,2,117,117,0
